,optimizer,task,iteration,mean_rank,lb,ub,best_y
97,PFN-CoCaBO,michalewicz,97,,-3.731017230979163,-2.8085774113891486,-3.2846194743934496
98,PFN-CoCaBO,michalewicz,98,,-3.7196787651616368,-2.8635563530574437,-3.2846194743934496
99,PFN-CoCaBO,michalewicz,99,,-3.78659766105727,-2.8876113600913094,-3.3408253424053607
100,PFN-CoCaBO,michalewicz,100,,-3.7905583174728172,-2.8865858079729736,-3.3408253424053607
101,PFN-CoCaBO,michalewicz,101,,-3.7695931526872517,-2.8998329494242574,-3.3408253424053607
102,PFN-CoCaBO,michalewicz,102,,-3.8059048115548113,-2.8842836639528517,-3.3408253424053607
103,PFN-CoCaBO,michalewicz,103,,-3.770761820160576,-2.910997503776101,-3.342981656351492
104,PFN-CoCaBO,michalewicz,104,,-3.778858975753959,-2.871663079464649,-3.342981656351492
105,PFN-CoCaBO,michalewicz,105,,-3.7920262761689494,-2.8952049500961214,-3.3594567368750416
106,PFN-CoCaBO,michalewicz,106,,-3.796934675468969,-2.8625942715325605,-3.3594567368750416
107,PFN-CoCaBO,michalewicz,107,,-3.796605198145373,-2.859531473443606,-3.3594567368750416
108,PFN-CoCaBO,michalewicz,108,,-3.780861719490815,-2.8814463854742973,-3.3594567368750416
109,PFN-CoCaBO,michalewicz,109,,-3.800648255001964,-2.886101055936584,-3.3594567368750416
110,PFN-CoCaBO,michalewicz,110,,-3.7665613970939935,-2.906094661287935,-3.3594567368750416
111,PFN-CoCaBO,michalewicz,111,,-3.8129791385432767,-2.926007767293043,-3.377756893673995
112,PFN-CoCaBO,michalewicz,112,,-3.8235185968040506,-2.900606370842282,-3.3777941268185026
113,PFN-CoCaBO,michalewicz,113,,-3.829336213446856,-2.8869166356527756,-3.3777941268185026
114,PFN-CoCaBO,michalewicz,114,,-3.8493675525047566,-2.9035966949671073,-3.3777941268185026
115,PFN-CoCaBO,michalewicz,115,,-3.8374554675440575,-2.8758539912473036,-3.3777941268185026
116,PFN-CoCaBO,michalewicz,116,,-3.850608357383355,-2.916713299709837,-3.3822817182352067
117,PFN-CoCaBO,michalewicz,117,,-3.81093790767189,-2.9358505361989153,-3.3928240272369528
118,PFN-CoCaBO,michalewicz,118,,-3.865984805238252,-2.9440462574289428,-3.3928240272369528
119,PFN-CoCaBO,michalewicz,119,,-3.8475288129095193,-2.953440147766434,-3.3928240272369528
120,PFN-CoCaBO,michalewicz,120,,-3.9218909006676035,-2.977769300383614,-3.415693078177117
121,PFN-CoCaBO,michalewicz,121,,-3.9084630865156047,-2.9071032790490117,-3.4181617430499407
122,PFN-CoCaBO,michalewicz,122,,-3.906408627198969,-2.946308309755609,-3.4181617430499407
123,PFN-CoCaBO,michalewicz,123,,-3.8923560181970727,-2.9484308057066952,-3.4247495045857956
124,PFN-CoCaBO,michalewicz,124,,-3.8747521261574667,-2.939592614004486,-3.429546238383867
125,PFN-CoCaBO,michalewicz,125,,-3.889115931249067,-2.9355674857162017,-3.4389452454438896
126,PFN-CoCaBO,michalewicz,126,,-3.9197594039219052,-2.968802112461362,-3.4389452454438896
127,PFN-CoCaBO,michalewicz,127,,-3.881734833679895,-2.9255403067615084,-3.4389452454438896
128,PFN-CoCaBO,michalewicz,128,,-3.8937941160449783,-2.945974047457182,-3.4389452454438896
129,PFN-CoCaBO,michalewicz,129,,-3.9449255740163123,-2.9916448807880585,-3.45899684284923
130,PFN-CoCaBO,michalewicz,130,,-3.9700963250341736,-2.9644515484817484,-3.45899684284923
131,PFN-CoCaBO,michalewicz,131,,-3.931170782958524,-2.879078924004603,-3.45899684284923
132,PFN-CoCaBO,michalewicz,132,,-3.9573878981769517,-2.985509420393165,-3.45899684284923
133,PFN-CoCaBO,michalewicz,133,,-3.8783794441864394,-2.995776897242908,-3.45899684284923
134,PFN-CoCaBO,michalewicz,134,,-3.9483023168236,-2.9605626991812586,-3.46377437542388
135,PFN-CoCaBO,michalewicz,135,,-3.899415822322554,-2.9455384007071634,-3.46377437542388
136,PFN-CoCaBO,michalewicz,136,,-3.9472545615136596,-2.946227524176753,-3.46377437542388
137,PFN-CoCaBO,michalewicz,137,,-3.9191399251396395,-2.911553525371995,-3.46377437542388
138,PFN-CoCaBO,michalewicz,138,,-3.8954068557472095,-2.996248002755094,-3.464482279515382
139,PFN-CoCaBO,michalewicz,139,,-3.9082035690940966,-2.965781609005621,-3.464482279515382
140,PFN-CoCaBO,michalewicz,140,,-3.960207281075271,-2.9978300836470098,-3.478263154041756
141,PFN-CoCaBO,michalewicz,141,,-3.987239329988647,-2.9600017342050653,-3.478263154041756
142,PFN-CoCaBO,michalewicz,142,,-3.9592778645663116,-2.9625590281261207,-3.478263154041756
143,PFN-CoCaBO,michalewicz,143,,-3.9806986351412608,-3.001154808089971,-3.478263154041756
144,PFN-CoCaBO,michalewicz,144,,-3.9540175135425852,-2.9667369246026576,-3.478263154041756
145,PFN-CoCaBO,michalewicz,145,,-3.9731521026315253,-2.929725028441527,-3.478263154041756
146,PFN-CoCaBO,michalewicz,146,,-3.927263014213179,-2.9690834030792037,-3.478263154041756
147,PFN-CoCaBO,michalewicz,147,,-3.9611807528444976,-2.9323501500317852,-3.478263154041756
148,PFN-CoCaBO,michalewicz,148,,-3.9516911307275366,-2.98312399223031,-3.478263154041756
149,PFN-CoCaBO,michalewicz,149,,-3.92371631863044,-2.991455847510982,-3.478263154041756
150,PFN-CoCaBO,michalewicz,150,,-3.9185210186561634,-2.931295076240821,-3.478263154041756
151,PFN-CoCaBO,michalewicz,151,,-3.9772468485835732,-2.957431094116322,-3.478263154041756
152,PFN-CoCaBO,michalewicz,152,,-3.9537011434100786,-2.9784172336156987,-3.478263154041756
153,PFN-CoCaBO,michalewicz,153,,-3.9694077794092353,-2.9635144772996824,-3.478263154041756
154,PFN-CoCaBO,michalewicz,154,,-3.9579161753740917,-2.9903883392735273,-3.478263154041756
155,PFN-CoCaBO,michalewicz,155,,-3.9712120311542107,-2.946229880932773,-3.478263154041756
156,PFN-CoCaBO,michalewicz,156,,-3.9671883164988873,-2.973640224978285,-3.478263154041756
157,PFN-CoCaBO,michalewicz,157,,-3.9472205696458142,-2.9764106313386476,-3.478263154041756
158,PFN-CoCaBO,michalewicz,158,,-3.9254225315183335,-2.9512006060132054,-3.478263154041756
159,PFN-CoCaBO,michalewicz,159,,-3.9383355717066086,-2.9595659811837596,-3.478263154041756
160,PFN-CoCaBO,michalewicz,160,,-3.9438565856486507,-2.972553793575348,-3.478263154041756
161,PFN-CoCaBO,michalewicz,161,,-4.011547809617102,-3.0087373559072255,-3.490478419100022
162,PFN-CoCaBO,michalewicz,162,,-3.979700291782071,-2.963033084302293,-3.4906053234420638
163,PFN-CoCaBO,michalewicz,163,,-3.948573884452726,-2.975443171727818,-3.4906053234420638
164,PFN-CoCaBO,michalewicz,164,,-4.033819130170748,-2.9659080940591456,-3.4906053234420638
165,PFN-CoCaBO,michalewicz,165,,-3.982358424001254,-3.0234905439457807,-3.4906871630348326
166,PFN-CoCaBO,michalewicz,166,,-4.004319519946598,-3.0013908521086123,-3.4906871630348326
167,PFN-CoCaBO,michalewicz,167,,-3.9660314300493535,-2.9774838864375903,-3.4958722124897843
168,PFN-CoCaBO,michalewicz,168,,-3.9897319132281917,-3.017244135271281,-3.503358705601058
169,PFN-CoCaBO,michalewicz,169,,-3.9837579074059692,-3.012378180504295,-3.503358705601058
170,PFN-CoCaBO,michalewicz,170,,-3.963882283463337,-3.0233402293123945,-3.503358705601058
171,PFN-CoCaBO,michalewicz,171,,-3.975792626296551,-2.9874970335799227,-3.503358705601058
172,PFN-CoCaBO,michalewicz,172,,-4.007497949221372,-2.9712483565867656,-3.503931540613436
173,PFN-CoCaBO,michalewicz,173,,-4.002756355713593,-2.9858184516197164,-3.503931540613436
174,PFN-CoCaBO,michalewicz,174,,-3.9754002663963854,-3.037465338279193,-3.503931540613436
175,PFN-CoCaBO,michalewicz,175,,-3.9830441515187864,-2.960255432412222,-3.503931540613436
176,PFN-CoCaBO,michalewicz,176,,-3.96696231006885,-3.023386003877364,-3.503931540613436
177,PFN-CoCaBO,michalewicz,177,,-3.9828550170652557,-2.9896678513368937,-3.503931540613436
178,PFN-CoCaBO,michalewicz,178,,-3.996736617649611,-2.9833935521339723,-3.503931540613436
179,PFN-CoCaBO,michalewicz,179,,-4.001541610192368,-2.9837064983529955,-3.51303294638287
180,PFN-CoCaBO,michalewicz,180,,-3.996247593410554,-3.006920747232477,-3.51303294638287
181,PFN-CoCaBO,michalewicz,181,,-4.003889917987679,-3.0720587789220053,-3.522149059858097
182,PFN-CoCaBO,michalewicz,182,,-4.08261006033741,-3.0326790993426256,-3.5657198947014566
183,PFN-CoCaBO,michalewicz,183,,-4.095224051556918,-3.0445547104681254,-3.5657198947014566
184,PFN-CoCaBO,michalewicz,184,,-4.084613157591228,-3.049292259819456,-3.5657198947014566
185,PFN-CoCaBO,michalewicz,185,,-4.089684035786298,-3.0366920739893204,-3.5657198947014566
186,PFN-CoCaBO,michalewicz,186,,-4.086350247619905,-3.060494682435551,-3.5657198947014566
187,PFN-CoCaBO,michalewicz,187,,-4.103157264309274,-3.066005065009662,-3.5657198947014566
188,PFN-CoCaBO,michalewicz,188,,-4.070116908747493,-3.0289185932244425,-3.5657198947014566
189,PFN-CoCaBO,michalewicz,189,,-4.045858776055311,-3.0964112207492134,-3.57270916841569
190,PFN-CoCaBO,michalewicz,190,,-4.084199761962495,-3.0573974252713345,-3.57270916841569
191,PFN-CoCaBO,michalewicz,191,,-4.067663920250366,-3.0754207419457726,-3.57270916841569
192,PFN-CoCaBO,michalewicz,192,,-4.0560019354309205,-3.025238285474489,-3.57270916841569
193,PFN-CoCaBO,michalewicz,193,,-4.0775358407664735,-3.066615055596151,-3.57270916841569
194,PFN-CoCaBO,michalewicz,194,,-4.064690641844376,-3.0678597808134005,-3.57270916841569
195,PFN-CoCaBO,michalewicz,195,,-4.06964301725297,-3.015260569622249,-3.57270916841569
196,PFN-CoCaBO,michalewicz,196,,-4.099924192673273,-3.060250080797414,-3.57270916841569
197,PFN-CoCaBO,michalewicz,197,,-4.134624348919906,-3.035125003705266,-3.57270916841569
198,PFN-CoCaBO,michalewicz,198,,-4.061354363807974,-3.0302806767048356,-3.57270916841569
199,PFN-CoCaBO,michalewicz,199,,-4.096463258385384,-3.047708665578814,-3.57270916841569
200,PFN-CoCaBO,michalewicz,200,,-4.079846469737222,-3.050875855658219,-3.57270916841569
0,PFN-Casmopolitan,michalewicz,0,,-2.228069165357528,-1.639562119014854,-1.93406766697521
1,PFN-Casmopolitan,michalewicz,1,,-2.4905890844285405,-1.7892154943331793,-2.1181263341261336
2,PFN-Casmopolitan,michalewicz,2,,-2.5201586429258365,-1.8067014490993185,-2.152475473750181
3,PFN-Casmopolitan,michalewicz,3,,-2.586609432015516,-1.826756495783249,-2.206491507883172
4,PFN-Casmopolitan,michalewicz,4,,-2.6782425773787044,-1.9268271760095292,-2.2890119079322617
5,PFN-Casmopolitan,michalewicz,5,,-2.817226130746542,-2.0056891803272845,-2.3971588119611433
6,PFN-Casmopolitan,michalewicz,6,,-2.8066822771731683,-2.0456885746796316,-2.4250301124823648
7,PFN-Casmopolitan,michalewicz,7,,-2.8224917985899776,-2.0133170742099686,-2.4250925280546243
8,PFN-Casmopolitan,michalewicz,8,,-2.9435256558379788,-2.1342640957437156,-2.5420704754869927
9,PFN-Casmopolitan,michalewicz,9,,-2.986084748971113,-2.1912660316499073,-2.57747471850569
10,PFN-Casmopolitan,michalewicz,10,,-3.0057051110050783,-2.234251057038565,-2.6193416498225304
11,PFN-Casmopolitan,michalewicz,11,,-3.142464685265312,-2.327353605716706,-2.6975207204746043
12,PFN-Casmopolitan,michalewicz,12,,-3.166685349835168,-2.29732443398079,-2.706725259263721
13,PFN-Casmopolitan,michalewicz,13,,-3.2049876791978202,-2.324552100263734,-2.7359252575371267
14,PFN-Casmopolitan,michalewicz,14,,-3.1589692550085933,-2.3143475416004318,-2.7444311923402847
15,PFN-Casmopolitan,michalewicz,15,,-3.1887122971023683,-2.34020286912303,-2.750377953395548
16,PFN-Casmopolitan,michalewicz,16,,-3.226278087673903,-2.340659989826323,-2.7833570198356243
17,PFN-Casmopolitan,michalewicz,17,,-3.242435959116495,-2.398620685519846,-2.8095153560622417
18,PFN-Casmopolitan,michalewicz,18,,-3.27715507082891,-2.445620802057717,-2.844429840342031
19,PFN-Casmopolitan,michalewicz,19,,-3.2918564457321167,-2.4533661807872926,-2.8771486773903168
20,PFN-Casmopolitan,michalewicz,20,,-3.3221642763838086,-2.453912732011037,-2.9029254199869685
21,PFN-Casmopolitan,michalewicz,21,,-3.31546702340852,-2.49792051002582,-2.9120330905641807
22,PFN-Casmopolitan,michalewicz,22,,-3.3310775102137256,-2.518326655284462,-2.9178666530382014
23,PFN-Casmopolitan,michalewicz,23,,-3.3327695024408763,-2.5220983808712023,-2.9224728691028643
24,PFN-Casmopolitan,michalewicz,24,,-3.345938609522956,-2.505971530040297,-2.93459763979415
25,PFN-Casmopolitan,michalewicz,25,,-3.381839044474292,-2.524865885308318,-2.945016452882017
26,PFN-Casmopolitan,michalewicz,26,,-3.3696636054026716,-2.539096848816263,-2.945016452882017
27,PFN-Casmopolitan,michalewicz,27,,-3.3710257296841553,-2.5426970672500024,-2.974695406955608
28,PFN-Casmopolitan,michalewicz,28,,-3.3947258683455632,-2.560995735048425,-3.001117305900215
29,PFN-Casmopolitan,michalewicz,29,,-3.4266491087301656,-2.5726622347121126,-3.013893559297093
30,PFN-Casmopolitan,michalewicz,30,,-3.574655301171465,-2.601567364465687,-3.062730089007418
31,PFN-Casmopolitan,michalewicz,31,,-3.526143369108759,-2.584463788821212,-3.062730089007418
32,PFN-Casmopolitan,michalewicz,32,,-3.4738164703299463,-2.6098419195891016,-3.0703369133881613
33,PFN-Casmopolitan,michalewicz,33,,-3.575920857850466,-2.6648072599875094,-3.121357446025765
34,PFN-Casmopolitan,michalewicz,34,,-3.61029389174268,-2.6912429865162864,-3.1532794346918265
35,PFN-Casmopolitan,michalewicz,35,,-3.671351962682879,-2.7147831029305656,-3.167879389771526
36,PFN-Casmopolitan,michalewicz,36,,-3.637585736526415,-2.7297256182851615,-3.167879389771526
37,PFN-Casmopolitan,michalewicz,37,,-3.636838026481709,-2.6730109588659765,-3.168280073571964
38,PFN-Casmopolitan,michalewicz,38,,-3.6688911869353413,-2.6916205987017787,-3.177190409364626
39,PFN-Casmopolitan,michalewicz,39,,-3.6690965662484425,-2.718556392265111,-3.1920579013005805
40,PFN-Casmopolitan,michalewicz,40,,-3.6235294661920596,-2.731188470234514,-3.1920579013005805
41,PFN-Casmopolitan,michalewicz,41,,-3.6928607058508733,-2.703901612418815,-3.1920579013005805
42,PFN-Casmopolitan,michalewicz,42,,-3.6132940104346547,-2.679255239502728,-3.1920579013005805
43,PFN-Casmopolitan,michalewicz,43,,-3.6986692241782992,-2.704635211298234,-3.2061568724427634
44,PFN-Casmopolitan,michalewicz,44,,-3.72787596530407,-2.711299623948038,-3.206716623686758
45,PFN-Casmopolitan,michalewicz,45,,-3.7157309835719694,-2.686322239012953,-3.2314397610862695
46,PFN-Casmopolitan,michalewicz,46,,-3.739623241639504,-2.7449149379455147,-3.238353144910009
47,PFN-Casmopolitan,michalewicz,47,,-3.7400847672018678,-2.742184446222673,-3.238363821624206
48,PFN-Casmopolitan,michalewicz,48,,-3.7517630395165593,-2.7699842024406633,-3.238363821624206
49,PFN-Casmopolitan,michalewicz,49,,-3.758798979347133,-2.7553228705933788,-3.2383891862787944
50,PFN-Casmopolitan,michalewicz,50,,-3.7712348382368135,-2.7413758843420903,-3.2383891862787944
51,PFN-Casmopolitan,michalewicz,51,,-3.7121526118403683,-2.7681434071124937,-3.2383891862787944
52,PFN-Casmopolitan,michalewicz,52,,-3.7314050726557046,-2.7441878472119674,-3.2383891862787944
53,PFN-Casmopolitan,michalewicz,53,,-3.7913877025313885,-2.7801728695941006,-3.2485917236595228
54,PFN-Casmopolitan,michalewicz,54,,-3.7636142984164387,-2.748592739734441,-3.2485917236595228
55,PFN-Casmopolitan,michalewicz,55,,-3.755185031417248,-2.796943947053011,-3.2486690071693416
56,PFN-Casmopolitan,michalewicz,56,,-3.730315269219618,-2.743366928018084,-3.2543059926271423
57,PFN-Casmopolitan,michalewicz,57,,-3.7483505710974105,-2.7653682331303173,-3.2543059926271423
58,PFN-Casmopolitan,michalewicz,58,,-3.789643912248511,-2.773509882899483,-3.261715362094891
59,PFN-Casmopolitan,michalewicz,59,,-3.7583828543457742,-2.8108111391901245,-3.261715362094891
60,PFN-Casmopolitan,michalewicz,60,,-3.768213097244404,-2.803169048994021,-3.2681855388989427
61,PFN-Casmopolitan,michalewicz,61,,-3.7996374201251877,-2.7994115530521873,-3.272617082840258
62,PFN-Casmopolitan,michalewicz,62,,-3.8153086116151664,-2.7911889787267152,-3.305881222429616
63,PFN-Casmopolitan,michalewicz,63,,-3.83324471542291,-2.801367927174602,-3.3062370567026282
64,PFN-Casmopolitan,michalewicz,64,,-3.810352694674898,-2.81230359874885,-3.3063788795036992
65,PFN-Casmopolitan,michalewicz,65,,-3.8472952035613974,-2.7832447689956137,-3.306413961228866
66,PFN-Casmopolitan,michalewicz,66,,-3.8162860588438923,-2.7962666989132594,-3.306413961228866
67,PFN-Casmopolitan,michalewicz,67,,-3.83607300012167,-2.814763809260999,-3.3065752506104555
68,PFN-Casmopolitan,michalewicz,68,,-3.8408321026757304,-2.814330220163045,-3.3065752506104555
69,PFN-Casmopolitan,michalewicz,69,,-3.8259849723813786,-2.841521572620157,-3.3232118671825206
70,PFN-Casmopolitan,michalewicz,70,,-3.843635755486402,-2.812576647349897,-3.323236707058117
71,PFN-Casmopolitan,michalewicz,71,,-3.828951750976129,-2.804344700520933,-3.323236707058117
72,PFN-Casmopolitan,michalewicz,72,,-3.835710958057195,-2.800164769834906,-3.327199158835718
73,PFN-Casmopolitan,michalewicz,73,,-3.875977662114191,-2.8453321216363263,-3.3402157823141168
74,PFN-Casmopolitan,michalewicz,74,,-3.8809784237861047,-2.808445773478967,-3.340215797438236
75,PFN-Casmopolitan,michalewicz,75,,-3.92965291605087,-2.85734823602716,-3.346296424735366
76,PFN-Casmopolitan,michalewicz,76,,-3.8907174095691475,-2.835870424841307,-3.346296424735366
77,PFN-Casmopolitan,michalewicz,77,,-3.873638661561323,-2.8553849203060278,-3.346296424735366
78,PFN-Casmopolitan,michalewicz,78,,-3.913307035451832,-2.875064929569525,-3.346296424735366
79,PFN-Casmopolitan,michalewicz,79,,-3.9130340122692435,-2.8574695025423504,-3.3621124212501443
80,PFN-Casmopolitan,michalewicz,80,,-3.855460691968322,-2.8502579603413163,-3.3621124212501443
81,PFN-Casmopolitan,michalewicz,81,,-3.9094528281232566,-2.844488322314304,-3.3621124212501443
82,PFN-Casmopolitan,michalewicz,82,,-3.917431551322649,-2.862075691645531,-3.3621124212501443
83,PFN-Casmopolitan,michalewicz,83,,-3.8853498203358074,-2.817164739642475,-3.3621124212501443
84,PFN-Casmopolitan,michalewicz,84,,-3.9817424128195156,-2.8693396201141406,-3.3969264210456487
85,PFN-Casmopolitan,michalewicz,85,,-3.95497656101482,-2.8541383657100723,-3.3969264210456487
86,PFN-Casmopolitan,michalewicz,86,,-3.9550302870469416,-2.8478773739687986,-3.3969264210456487
87,PFN-Casmopolitan,michalewicz,87,,-3.9729551442110367,-2.881775196644989,-3.431477475643826
88,PFN-Casmopolitan,michalewicz,88,,-3.99784955707527,-2.9275922215354107,-3.4504249656652233
89,PFN-Casmopolitan,michalewicz,89,,-3.9906968093652364,-2.8901754463551055,-3.456376219919359
90,PFN-Casmopolitan,michalewicz,90,,-4.0430128124299625,-2.9097055351592354,-3.483627236447371
91,PFN-Casmopolitan,michalewicz,91,,-3.995606840063764,-2.9536002642426493,-3.483627236447371
92,PFN-Casmopolitan,michalewicz,92,,-4.008524457618596,-2.955390434014121,-3.483627236447371
93,PFN-Casmopolitan,michalewicz,93,,-4.04225137701988,-2.9348963494099776,-3.4837015739096326
94,PFN-Casmopolitan,michalewicz,94,,-4.0268148426330646,-2.9235706264338677,-3.4837015739096326
95,PFN-Casmopolitan,michalewicz,95,,-3.9905650492926164,-2.8931169083766646,-3.4837015739096326
96,PFN-Casmopolitan,michalewicz,96,,-4.030824769017882,-2.970337134617781,-3.4837015739096326
97,PFN-Casmopolitan,michalewicz,97,,-4.025464314060434,-2.9405250520431765,-3.4837015739096326
98,PFN-Casmopolitan,michalewicz,98,,-4.037120429113427,-2.965570158619273,-3.4837015739096326
99,PFN-Casmopolitan,michalewicz,99,,-4.0780586001756545,-2.953328979128876,-3.485953251361081
100,PFN-Casmopolitan,michalewicz,100,,-4.017871200272335,-2.942353540716971,-3.485953251361081
101,PFN-Casmopolitan,michalewicz,101,,-4.023895286116639,-2.868454447144404,-3.485953251361081
102,PFN-Casmopolitan,michalewicz,102,,-4.09529878987826,-2.9254165091139863,-3.5063970886772275
103,PFN-Casmopolitan,michalewicz,103,,-4.050987143522258,-2.9571493439677528,-3.5063970886772275
104,PFN-Casmopolitan,michalewicz,104,,-4.048974372657811,-2.969324441796853,-3.5063970886772275
105,PFN-Casmopolitan,michalewicz,105,,-4.091318853998205,-2.965437481693611,-3.5201704370392535
106,PFN-Casmopolitan,michalewicz,106,,-4.086918759796587,-2.9614703681351826,-3.5225692446909265
107,PFN-Casmopolitan,michalewicz,107,,-4.125710525184861,-3.0083357513325897,-3.523668331708718
108,PFN-Casmopolitan,michalewicz,108,,-4.08304066934008,-2.9515351763186937,-3.523668331708718
109,PFN-Casmopolitan,michalewicz,109,,-4.036594247657289,-2.993846179840214,-3.523668331708718
110,PFN-Casmopolitan,michalewicz,110,,-4.046254570579542,-2.991789242549581,-3.525396676658984
111,PFN-Casmopolitan,michalewicz,111,,-4.052207763546764,-2.976099909671717,-3.525396676658984
112,PFN-Casmopolitan,michalewicz,112,,-4.1171603385534095,-2.9471902959895653,-3.5288348413863946
113,PFN-Casmopolitan,michalewicz,113,,-4.089113766568362,-3.01525783685446,-3.5288348413863946
114,PFN-Casmopolitan,michalewicz,114,,-4.0740295039920476,-2.979434052218463,-3.5288348413863946
115,PFN-Casmopolitan,michalewicz,115,,-4.081942781135795,-2.9891876773586743,-3.5288363214415375
116,PFN-Casmopolitan,michalewicz,116,,-4.043913069407744,-2.994770225223233,-3.532017190952116
117,PFN-Casmopolitan,michalewicz,117,,-4.052787732931966,-2.9979453029058445,-3.532017190952116
118,PFN-Casmopolitan,michalewicz,118,,-4.108187899911846,-3.040273315077567,-3.537215491183272
119,PFN-Casmopolitan,michalewicz,119,,-4.114384968363369,-3.0107345265073633,-3.553365431852418
120,PFN-Casmopolitan,michalewicz,120,,-4.136230971350708,-2.9920415631812527,-3.553365431852418
121,PFN-Casmopolitan,michalewicz,121,,-4.134694943214798,-2.999594472770785,-3.600675938971107
122,PFN-Casmopolitan,michalewicz,122,,-4.1798743733766175,-3.057633003428784,-3.64199405637678
123,PFN-Casmopolitan,michalewicz,123,,-4.238829999653839,-3.043908117953526,-3.6526799688696867
124,PFN-Casmopolitan,michalewicz,124,,-4.228484476748492,-3.127420598479443,-3.6526799688696867
125,PFN-Casmopolitan,michalewicz,125,,-4.244036277457784,-3.0661873406896674,-3.6639640028362144
126,PFN-Casmopolitan,michalewicz,126,,-4.309029524528381,-3.027541472720187,-3.6639640028362144
127,PFN-Casmopolitan,michalewicz,127,,-4.208461563278262,-3.0704815078754106,-3.6639640028362144
128,PFN-Casmopolitan,michalewicz,128,,-4.251487255139145,-3.094083771966861,-3.663964601934376
129,PFN-Casmopolitan,michalewicz,129,,-4.247840013010024,-3.062190653456794,-3.663964601934376
130,PFN-Casmopolitan,michalewicz,130,,-4.253472557667791,-3.0739166693242073,-3.663964601934376
131,PFN-Casmopolitan,michalewicz,131,,-4.274371343881777,-3.0828738713676485,-3.663964601934376
132,PFN-Casmopolitan,michalewicz,132,,-4.233039258293571,-3.0993896108865293,-3.663964601934376
133,PFN-Casmopolitan,michalewicz,133,,-4.271675828150282,-3.0683009632988285,-3.683866475187742
134,PFN-Casmopolitan,michalewicz,134,,-4.301652724500137,-3.082628470304124,-3.683866475187742
135,PFN-Casmopolitan,michalewicz,135,,-4.328623581119125,-3.098055546735063,-3.6857886791201717
136,PFN-Casmopolitan,michalewicz,136,,-4.285523338413025,-3.0643731618947783,-3.6857886791201717
137,PFN-Casmopolitan,michalewicz,137,,-4.276121621612628,-3.0213938116423313,-3.6865854887708585
138,PFN-Casmopolitan,michalewicz,138,,-4.29335406938911,-3.061538543137151,-3.6866560750205792
139,PFN-Casmopolitan,michalewicz,139,,-4.3417417174038535,-3.1450667857076082,-3.6866560750205792
140,PFN-Casmopolitan,michalewicz,140,,-4.324071006181747,-3.0984053478686358,-3.6866560750205792
141,PFN-Casmopolitan,michalewicz,141,,-4.265556371242427,-3.052571465239934,-3.6866560750205792
142,PFN-Casmopolitan,michalewicz,142,,-4.2647726354256195,-3.0877891516354277,-3.6866560750205792
143,PFN-Casmopolitan,michalewicz,143,,-4.292572115720878,-3.1105520405884515,-3.6866560750205792
144,PFN-Casmopolitan,michalewicz,144,,-4.324937549057848,-3.1111890813215877,-3.688809368983652
145,PFN-Casmopolitan,michalewicz,145,,-4.299154666897039,-3.0402804681992235,-3.693701207491662
146,PFN-Casmopolitan,michalewicz,146,,-4.289914713480707,-3.082546159158662,-3.693701207491662
147,PFN-Casmopolitan,michalewicz,147,,-4.25051011625286,-3.0649670461692002,-3.6994785716203156
148,PFN-Casmopolitan,michalewicz,148,,-4.314540052581351,-3.0564002215751063,-3.6994785716203156
149,PFN-Casmopolitan,michalewicz,149,,-4.286696119902507,-3.0946894621673016,-3.6994785716203156
150,PFN-Casmopolitan,michalewicz,150,,-4.29632681388855,-3.0876560546265965,-3.699541986898535
151,PFN-Casmopolitan,michalewicz,151,,-4.30035821388199,-3.0653554690478857,-3.699541986898535
152,PFN-Casmopolitan,michalewicz,152,,-4.266444183963851,-3.078979650070664,-3.699541986898535
153,PFN-Casmopolitan,michalewicz,153,,-4.348695107146011,-3.1244789902219314,-3.699541986898535
154,PFN-Casmopolitan,michalewicz,154,,-4.308673780128325,-3.102745251478109,-3.699541986898535
155,PFN-Casmopolitan,michalewicz,155,,-4.289127912012756,-3.1258560806817766,-3.699541986898535
156,PFN-Casmopolitan,michalewicz,156,,-4.265494042529787,-3.0941792560818278,-3.701901817746628
157,PFN-Casmopolitan,michalewicz,157,,-4.280845782637125,-3.118108249924646,-3.701901817746628
158,PFN-Casmopolitan,michalewicz,158,,-4.321951553371059,-3.0976189166523778,-3.7241141785809377
159,PFN-Casmopolitan,michalewicz,159,,-4.310280325774793,-3.1695090291805395,-3.7241141785809377
160,PFN-Casmopolitan,michalewicz,160,,-4.334505181608268,-3.117453164005448,-3.731703888515434
161,PFN-Casmopolitan,michalewicz,161,,-4.36705635164066,-3.145776427670411,-3.731703888515434
162,PFN-Casmopolitan,michalewicz,162,,-4.361956181304403,-3.087032142759211,-3.731703888515434
163,PFN-Casmopolitan,michalewicz,163,,-4.344414684122669,-3.1361091865878867,-3.7353390964357325
164,PFN-Casmopolitan,michalewicz,164,,-4.359601819344923,-3.119770121206417,-3.7353390964357325
165,PFN-Casmopolitan,michalewicz,165,,-4.34726711787159,-3.1208527180370704,-3.7353390964357325
166,PFN-Casmopolitan,michalewicz,166,,-4.345135363006778,-3.152331008846819,-3.7353390964357325
167,PFN-Casmopolitan,michalewicz,167,,-4.3862978525211975,-3.1199133204302893,-3.7353391336909096
168,PFN-Casmopolitan,michalewicz,168,,-4.278714022076794,-3.1572589561103066,-3.736575214862201
