,optimizer,task,iteration,difference,lb,ub
92,PFN-Casmopolitan,michalewicz,92,-0.3215492145035631,-0.6344488726509597,-0.040964844699229036
93,PFN-Casmopolitan,michalewicz,93,-0.3425292730977058,-0.6603000470450614,-0.0432147483981458
94,PFN-Casmopolitan,michalewicz,94,-0.37111724245052613,-0.7073134723719372,-0.049786314562558526
95,PFN-Casmopolitan,michalewicz,95,-0.37111724245052613,-0.7107158169493967,-0.07493066525696784
96,PFN-Casmopolitan,michalewicz,96,-0.37111724245052613,-0.6965309667790214,-0.07387325646362088
97,PFN-Casmopolitan,michalewicz,97,-0.37111724245052613,-0.7091069369049738,-0.06561046998855884
98,PFN-Casmopolitan,michalewicz,98,-0.37111724245052613,-0.7023845216845119,-0.08294389254815503
99,PFN-Casmopolitan,michalewicz,99,-0.3688655649990774,-0.6687070227206626,-0.07388913660505521
100,PFN-Casmopolitan,michalewicz,100,-0.3688655651936869,-0.6815358642274972,-0.07179811628969583
101,PFN-Casmopolitan,michalewicz,101,-0.3731413127763533,-0.702314305608682,-0.04530016760769109
102,PFN-Casmopolitan,michalewicz,102,-0.3673383631135675,-0.6749037101938731,-0.045792663550004796
103,PFN-Casmopolitan,michalewicz,103,-0.3673383631135675,-0.6958781159924535,-0.019904890259836387
104,PFN-Casmopolitan,michalewicz,104,-0.36898579223082806,-0.7260939202090835,-0.06350390020109836
105,PFN-Casmopolitan,michalewicz,105,-0.3605966891398332,-0.6639463969626509,-0.049700495252364925
106,PFN-Casmopolitan,michalewicz,106,-0.37038114334324684,-0.6962835993559205,-0.0670522879932688
107,PFN-Casmopolitan,michalewicz,107,-0.36928502652013573,-0.7300217145539849,-0.06259288938115937
108,PFN-Casmopolitan,michalewicz,108,-0.3906646104477866,-0.7285509571698942,-0.08819194927466073
109,PFN-Casmopolitan,michalewicz,109,-0.3906646104477866,-0.7068461380320037,-0.09252514083081981
110,PFN-Casmopolitan,michalewicz,110,-0.3889362654975204,-0.7293171697074103,-0.07131353778936989
111,PFN-Casmopolitan,michalewicz,111,-0.3889362654975204,-0.72085357209697,-0.08557878541596667
112,PFN-Casmopolitan,michalewicz,112,-0.38549810077011004,-0.7365525350647955,-0.06910483545424774
113,PFN-Casmopolitan,michalewicz,113,-0.3866961330780071,-0.7144926800277889,-0.057703747680499975
114,PFN-Casmopolitan,michalewicz,114,-0.3866961330780071,-0.7308539719231013,-0.06996467949951514
115,PFN-Casmopolitan,michalewicz,115,-0.38669465302286443,-0.7390804771560472,-0.07219013946565252
116,PFN-Casmopolitan,michalewicz,116,-0.4123380499871914,-0.7365742174443533,-0.10248074161553632
117,PFN-Casmopolitan,michalewicz,117,-0.4123380499871914,-0.7429511738531945,-0.10754249125110711
118,PFN-Casmopolitan,michalewicz,118,-0.4105576047212226,-0.7391522876914128,-0.10750449985185415
119,PFN-Casmopolitan,michalewicz,119,-0.3944076640520767,-0.704208632515409,-0.08083154082549371
120,PFN-Casmopolitan,michalewicz,120,-0.3944076640520767,-0.749410633797124,-0.07599243960219194
121,PFN-Casmopolitan,michalewicz,121,-0.3567554859929254,-0.6542631623079768,-0.05643962333899125
122,PFN-Casmopolitan,michalewicz,122,-0.31543736858725213,-0.6229560675924396,-0.0412930025835314
123,PFN-Casmopolitan,michalewicz,123,-0.30475145609434523,-0.6079924779107476,-0.03746352193418676
124,PFN-Casmopolitan,michalewicz,124,-0.3324049006770135,-0.6260777198196823,-0.04770154909844841
125,PFN-Casmopolitan,michalewicz,125,-0.32112086671048645,-0.605588363413971,-0.04258685139779465
126,PFN-Casmopolitan,michalewicz,126,-0.34606902611774093,-0.6212061525131802,-0.06484755387931325
127,PFN-Casmopolitan,michalewicz,127,-0.34606902611774093,-0.6791352024946352,-0.08057904425816313
128,PFN-Casmopolitan,michalewicz,128,-0.34606842701957846,-0.6297971894618896,-0.06085786489858259
129,PFN-Casmopolitan,michalewicz,129,-0.34606842701957846,-0.6464205003438647,-0.07664190923511367
130,PFN-Casmopolitan,michalewicz,130,-0.34606842701957846,-0.6484378963205197,-0.059199738105090195
131,PFN-Casmopolitan,michalewicz,131,-0.34606842701957846,-0.6537342693410376,-0.04646450780395584
132,PFN-Casmopolitan,michalewicz,132,-0.34606842701957846,-0.6364964082060645,-0.06917364012883792
133,PFN-Casmopolitan,michalewicz,133,-0.3261665537662127,-0.6240676843419132,-0.041382222972349766
134,PFN-Casmopolitan,michalewicz,134,-0.3303998118338685,-0.6208188953650795,-0.04757214226641107
135,PFN-Casmopolitan,michalewicz,135,-0.352614730565672,-0.6566656707887071,-0.06843210604761764
136,PFN-Casmopolitan,michalewicz,136,-0.352614730565672,-0.6477577620278658,-0.061575082707420015
137,PFN-Casmopolitan,michalewicz,137,-0.3518179209149848,-0.6647787156857984,-0.07190203563219952
138,PFN-Casmopolitan,michalewicz,138,-0.3517473346652642,-0.6205461831531446,-0.052898668621406096
139,PFN-Casmopolitan,michalewicz,139,-0.3517592926677001,-0.6288837303445072,-0.06832459544557816
140,PFN-Casmopolitan,michalewicz,140,-0.36327091811404616,-0.6659128951381482,-0.06119523273966394
141,PFN-Casmopolitan,michalewicz,141,-0.3886277983660519,-0.6779998579789004,-0.09663482170782618
142,PFN-Casmopolitan,michalewicz,142,-0.39329310039793286,-0.6976736829226712,-0.11500354655946407
143,PFN-Casmopolitan,michalewicz,143,-0.40065898923210114,-0.6991885855493071,-0.09932420468004637
144,PFN-Casmopolitan,michalewicz,144,-0.39850569526902857,-0.6882887179225714,-0.08934606789611074
145,PFN-Casmopolitan,michalewicz,145,-0.3936138567610183,-0.706641739359265,-0.1160486947633541
146,PFN-Casmopolitan,michalewicz,146,-0.4068584766822756,-0.69526859516841,-0.10897426831318159
147,PFN-Casmopolitan,michalewicz,147,-0.41157807503195376,-0.7200656780752661,-0.11129797182534469
148,PFN-Casmopolitan,michalewicz,148,-0.41157807503195376,-0.7287074401307906,-0.08802087776729045
149,PFN-Casmopolitan,michalewicz,149,-0.41157807503195376,-0.7194306456088302,-0.11006347474971757
150,PFN-Casmopolitan,michalewicz,150,-0.41151465975373486,-0.7357612110275883,-0.09051418189841846
151,PFN-Casmopolitan,michalewicz,151,-0.41151465975373486,-0.7238416942607818,-0.09699649216993957
152,PFN-Casmopolitan,michalewicz,152,-0.4115299310494872,-0.7176668686185366,-0.09228887671516456
153,PFN-Casmopolitan,michalewicz,153,-0.4115299310494872,-0.7063389049773316,-0.09694559109952086
154,PFN-Casmopolitan,michalewicz,154,-0.4122380224833472,-0.7175107014211786,-0.10884593505669393
155,PFN-Casmopolitan,michalewicz,155,-0.4122380224833472,-0.7296441869911494,-0.10418692099493307
156,PFN-Casmopolitan,michalewicz,156,-0.4098781916352538,-0.7518726117417319,-0.10393592570319843
157,PFN-Casmopolitan,michalewicz,157,-0.4105206971713081,-0.7144948770810363,-0.09582971553509076
158,PFN-Casmopolitan,michalewicz,158,-0.38830833633699846,-0.6801580508101459,-0.10641626113667536
159,PFN-Casmopolitan,michalewicz,159,-0.38830833633699846,-0.6974971679169423,-0.08903055716734842
160,PFN-Casmopolitan,michalewicz,160,-0.38071862640250204,-0.6823328065152359,-0.07708462686791517
161,PFN-Casmopolitan,michalewicz,161,-0.38071862640250204,-0.6965926019121649,-0.06964396881409747
162,PFN-Casmopolitan,michalewicz,162,-0.38071862640250204,-0.6726527801384662,-0.08261164264048786
163,PFN-Casmopolitan,michalewicz,163,-0.3770834184822034,-0.6951999037555653,-0.09446058887249878
164,PFN-Casmopolitan,michalewicz,164,-0.3770834184822034,-0.6766858277880722,-0.06458824524900374
165,PFN-Casmopolitan,michalewicz,165,-0.37708354516243164,-0.6967247795154065,-0.10912425668544655
166,PFN-Casmopolitan,michalewicz,166,-0.3774521919791401,-0.6852640196275668,-0.08678381544034813
167,PFN-Casmopolitan,michalewicz,167,-0.37745215472396293,-0.6866778849308185,-0.09870409376158736
168,PFN-Casmopolitan,michalewicz,168,-0.37621607355267167,-0.6855158087432972,-0.07952254147111024
169,PFN-Casmopolitan,michalewicz,169,-0.36793274563944556,-0.6633916918062548,-0.06904146712469485
170,PFN-Casmopolitan,michalewicz,170,-0.36475120194305977,-0.6948536876041627,-0.06708194363277631
171,PFN-Casmopolitan,michalewicz,171,-0.36475120194305977,-0.7055037480487781,-0.07014028247941513
172,PFN-Casmopolitan,michalewicz,172,-0.3679162194946975,-0.6927139709850488,-0.05994074505677505
173,PFN-Casmopolitan,michalewicz,173,-0.36564002651590294,-0.6572406014816762,-0.05079520105632456
174,PFN-Casmopolitan,michalewicz,174,-0.3551612091638434,-0.6864643650960001,-0.0808481648588845
175,PFN-Casmopolitan,michalewicz,175,-0.3393687155138945,-0.678185401142421,-0.030700985840942347
176,PFN-Casmopolitan,michalewicz,176,-0.32910673290875386,-0.6631928864201662,-0.03458707122026851
177,PFN-Casmopolitan,michalewicz,177,-0.32910673290875386,-0.6611165278925338,-0.020521773951224263
178,PFN-Casmopolitan,michalewicz,178,-0.32910673290875386,-0.6551411588351738,-0.0548678928411884
179,PFN-Casmopolitan,michalewicz,179,-0.32910673290875386,-0.6290981959965477,-0.03750267223468864
180,PFN-Casmopolitan,michalewicz,180,-0.31872909302437213,-0.6391417070927327,-0.055271808512566314
181,PFN-Casmopolitan,michalewicz,181,-0.31872909302437213,-0.6507568981165953,-0.02789356019090186
182,PFN-Casmopolitan,michalewicz,182,-0.32565236919898877,-0.629468569351011,-0.03776504962343104
183,PFN-Casmopolitan,michalewicz,183,-0.32565236919898877,-0.6521049439311805,-0.04114988048298
184,PFN-Casmopolitan,michalewicz,184,-0.32565236919898877,-0.6163264733577594,-0.0330789859037519
185,PFN-Casmopolitan,michalewicz,185,-0.32565236919898877,-0.6285394859258595,-0.04252681985461581
186,PFN-Casmopolitan,michalewicz,186,-0.3256464638271303,-0.6252667395237108,-0.05389064210459683
187,PFN-Casmopolitan,michalewicz,187,-0.3195124112972028,-0.6172765004398937,-0.05035513220316128
188,PFN-Casmopolitan,michalewicz,188,-0.3195124112972028,-0.6211784564308349,-0.0462110505886353
189,PFN-Casmopolitan,michalewicz,189,-0.3195124112972028,-0.6030662545046633,-0.04333812634586164
190,PFN-Casmopolitan,michalewicz,190,-0.3133567477495383,-0.6149567797578688,-0.03262116438103969
191,PFN-Casmopolitan,michalewicz,191,-0.314342197149551,-0.6257234716961518,-0.042247293139337276
192,PFN-Casmopolitan,michalewicz,192,-0.314342197149551,-0.630595996979137,-0.06270960336985441
193,PFN-Casmopolitan,michalewicz,193,-0.3189530537602176,-0.6343939694550049,-0.05237449910176482
194,PFN-Casmopolitan,michalewicz,194,-0.3120591230808675,-0.6318979189332531,-0.05613950563266476
195,PFN-Casmopolitan,michalewicz,195,-0.30708353878322386,-0.583428147871227,-0.022287488940584077
196,PFN-Casmopolitan,michalewicz,196,-0.29396872095647536,-0.5760598967033662,-0.03033454022659908
197,PFN-Casmopolitan,michalewicz,197,-0.29396872095647536,-0.5689516569745338,-0.036080016468561786
198,PFN-Casmopolitan,michalewicz,198,-0.29396872095647536,-0.571181467550733,-0.04126910688077589
199,PFN-Casmopolitan,michalewicz,199,-0.2939689832144093,-0.5778595874311809,-0.018054142824725863
200,PFN-Casmopolitan,michalewicz,200,-0.3040669246750843,-0.6110536992959938,-0.019972129915105007
0,PFN-BODi,michalewicz,0,0.0,0.0,0.0
1,PFN-BODi,michalewicz,1,0.007970790730432505,-0.023279441661074218,0.04627036332607114
2,PFN-BODi,michalewicz,2,0.0889607506212902,0.003928034725182982,0.18275082734676015
3,PFN-BODi,michalewicz,3,0.15816067062777187,0.03400736246460452,0.29197421508646776
4,PFN-BODi,michalewicz,4,0.13761290887464883,-0.005374738702918132,0.2790273848959309
5,PFN-BODi,michalewicz,5,0.051399261201591676,-0.09710379610461901,0.20541581039989554
6,PFN-BODi,michalewicz,6,0.12438044916186526,-0.04024566651270322,0.2899138252120337
7,PFN-BODi,michalewicz,7,0.15614376549265685,0.016065913377710173,0.29711681715751315
8,PFN-BODi,michalewicz,8,0.03393065981169078,-0.16679895726614746,0.2281579905264881
9,PFN-BODi,michalewicz,9,0.028634092392666247,-0.17746557460060872,0.22000148942584405
10,PFN-BODi,michalewicz,10,0.006276561653225058,-0.19416133761564633,0.20539544320569192
11,PFN-BODi,michalewicz,11,0.005156171063830513,-0.19157632333849475,0.21483505707736875
12,PFN-BODi,michalewicz,12,-0.006638625537482112,-0.19203415317391642,0.17220814069449558
13,PFN-BODi,michalewicz,13,-0.008612906761286069,-0.19995481458406839,0.1660486861564578
14,PFN-BODi,michalewicz,14,0.014086089843569924,-0.14646976722417768,0.1688158226526067
15,PFN-BODi,michalewicz,15,0.004758740832073201,-0.19087614285806528,0.1944163080438976
16,PFN-BODi,michalewicz,16,0.02380418929492064,-0.17015416765469718,0.2263969944767881
17,PFN-BODi,michalewicz,17,-0.03823693468524537,-0.23818394548623856,0.17170240015767207
18,PFN-BODi,michalewicz,18,-0.023600895576392777,-0.21845086699318628,0.2022915596126438
19,PFN-BODi,michalewicz,19,0.001417111416498007,-0.20359074604540592,0.22802056981510485
20,PFN-BODi,michalewicz,20,0.01909377607960648,-0.19249208418595978,0.23788689311677857
21,PFN-BODi,michalewicz,21,0.009944688692592145,-0.1936306174135655,0.22380364169630107
22,PFN-BODi,michalewicz,22,0.013199993427755704,-0.19626361129213424,0.21543126998536602
23,PFN-BODi,michalewicz,23,-0.03568011489244384,-0.2627931153615831,0.19002102619231842
24,PFN-BODi,michalewicz,24,-0.07713761209895373,-0.3002382897556206,0.1411756678926306
25,PFN-BODi,michalewicz,25,-0.03691640375194801,-0.2836788552617699,0.19903348451551497
26,PFN-BODi,michalewicz,26,-0.05733446283873455,-0.28066399474351816,0.1613736078416278
27,PFN-BODi,michalewicz,27,-0.05733446283873455,-0.29982030759145567,0.18927443945537797
28,PFN-BODi,michalewicz,28,-0.10309602151399613,-0.353076576869336,0.1436481049126605
29,PFN-BODi,michalewicz,29,-0.093378297241593,-0.3532913838605033,0.15949679582134343
30,PFN-BODi,michalewicz,30,-0.11287232411158327,-0.37657881942089233,0.12091953561566673
31,PFN-BODi,michalewicz,31,-0.12881024436338437,-0.3833887817643879,0.1076775457100983
32,PFN-BODi,michalewicz,32,-0.13080074677322023,-0.4037976420731988,0.11746514193383505
33,PFN-BODi,michalewicz,33,-0.11267373913707897,-0.3609128828322748,0.11025935551776031
34,PFN-BODi,michalewicz,34,-0.09499437051916843,-0.3622519736097851,0.1620052806499247
35,PFN-BODi,michalewicz,35,-0.15381439658063242,-0.3892084671305503,0.06389979514128967
36,PFN-BODi,michalewicz,36,-0.15518772577891157,-0.37973472313419915,0.06441594945150059
37,PFN-BODi,michalewicz,37,-0.1563757799575879,-0.38997649255984485,0.06167874945454736
38,PFN-BODi,michalewicz,38,-0.10003237295345399,-0.34905235224318903,0.1176486791783208
39,PFN-BODi,michalewicz,39,-0.10412981907928413,-0.3364200010849449,0.12158827271763423
40,PFN-BODi,michalewicz,40,-0.11678211308409812,-0.3630869640010417,0.10847691325106477
41,PFN-BODi,michalewicz,41,-0.07779636607981268,-0.31402926332846953,0.14445241602017642
42,PFN-BODi,michalewicz,42,-0.08128782873602072,-0.31510831936857153,0.14197235186453705
43,PFN-BODi,michalewicz,43,-0.06378622748257398,-0.29138898495128773,0.16662408369847478
44,PFN-BODi,michalewicz,44,-0.06647911085698714,-0.3195575543076534,0.14517790012549092
45,PFN-BODi,michalewicz,45,-0.04020648069344221,-0.3202221047393733,0.22557401311705538
46,PFN-BODi,michalewicz,46,-0.040351432303793,-0.3089990429254803,0.2251372644678068
47,PFN-BODi,michalewicz,47,-0.054691459404665556,-0.3282481694244386,0.21617104707826665
48,PFN-BODi,michalewicz,48,-0.06906985323545839,-0.3403744964306623,0.1952586820533933
49,PFN-BODi,michalewicz,49,-0.08204388745393981,-0.35356966063541023,0.16924138768793875
50,PFN-BODi,michalewicz,50,-0.0691283881391549,-0.3261204514060563,0.19014224004991062
51,PFN-BODi,michalewicz,51,-0.10414398614161922,-0.36618967689552784,0.1472686012490819
52,PFN-BODi,michalewicz,52,-0.1045334029208124,-0.3744022469547806,0.174331860696836
53,PFN-BODi,michalewicz,53,-0.08572683461431678,-0.3448521074702111,0.18677101067397
54,PFN-BODi,michalewicz,54,-0.11186760154206991,-0.4071094310852857,0.18823620197686947
55,PFN-BODi,michalewicz,55,-0.12030545581847427,-0.4499574638032894,0.1692704653606396
56,PFN-BODi,michalewicz,56,-0.1141221005714121,-0.4378186530382886,0.18082828833636802
57,PFN-BODi,michalewicz,57,-0.14755124975790782,-0.4714467276647687,0.1412516381964566
58,PFN-BODi,michalewicz,58,-0.15114826357004116,-0.4532477921323245,0.11716236628123117
59,PFN-BODi,michalewicz,59,-0.15421818493296116,-0.44505365178894907,0.13525397726722785
60,PFN-BODi,michalewicz,60,-0.17293547728385944,-0.4865095319022429,0.11314853671433987
61,PFN-BODi,michalewicz,61,-0.16622147505096357,-0.47173463279627226,0.11337596949178289
62,PFN-BODi,michalewicz,62,-0.17863114452515028,-0.5064569196941265,0.10257021683194596
63,PFN-BODi,michalewicz,63,-0.17863114452515028,-0.48012831310083864,0.09919422428865575
64,PFN-BODi,michalewicz,64,-0.1512020813046546,-0.48328618497842935,0.14905919190287636
65,PFN-BODi,michalewicz,65,-0.1512020813046546,-0.46236039693504744,0.13560316727089786
66,PFN-BODi,michalewicz,66,-0.15071810385535164,-0.4915197730127927,0.14667528153299605
67,PFN-BODi,michalewicz,67,-0.15071267444128456,-0.4894120701256899,0.14147424770709013
68,PFN-BODi,michalewicz,68,-0.18318893375346693,-0.500103022467894,0.09821489484237882
69,PFN-BODi,michalewicz,69,-0.21427901428089033,-0.5698089629805266,0.05773556102266951
70,PFN-BODi,michalewicz,70,-0.22027968229990597,-0.5515013033662125,0.050031010158205484
71,PFN-BODi,michalewicz,71,-0.198617857863326,-0.5197658245460836,0.060246927392101864
72,PFN-BODi,michalewicz,72,-0.20277272415652003,-0.4955433705766909,0.056452755852830924
73,PFN-BODi,michalewicz,73,-0.19467626343849265,-0.4935304958382745,0.07099378269557806
74,PFN-BODi,michalewicz,74,-0.19599703926625586,-0.5065766961210623,0.06715953090277042
75,PFN-BODi,michalewicz,75,-0.25014221289819905,-0.5566039711444241,0.020666532993496054
76,PFN-BODi,michalewicz,76,-0.2586045497097877,-0.5887743286098268,0.03217060868166376
77,PFN-BODi,michalewicz,77,-0.2624812935055994,-0.5960847962668503,0.04445377970133014
78,PFN-BODi,michalewicz,78,-0.32371991585578985,-0.6524012436288281,-0.05616363461619681
79,PFN-BODi,michalewicz,79,-0.3650781349369469,-0.6836929280201075,-0.0781623877207012
80,PFN-BODi,michalewicz,80,-0.3650781349369469,-0.6999925398344201,-0.0864541659944651
81,PFN-BODi,michalewicz,81,-0.3618870006874351,-0.685808045899014,-0.07882637273685145
82,PFN-BODi,michalewicz,82,-0.35585528020149815,-0.6809917547287829,-0.07809829138112707
83,PFN-BODi,michalewicz,83,-0.36088452783456304,-0.6901223708970858,-0.0831194823486756
84,PFN-BODi,michalewicz,84,-0.36088452783456304,-0.6601936953236253,-0.10022858139185474
85,PFN-BODi,michalewicz,85,-0.3661971670658975,-0.6946773975089102,-0.08639614877690562
86,PFN-BODi,michalewicz,86,-0.3661971670658975,-0.6862821882614882,-0.09695861515529133
87,PFN-BODi,michalewicz,87,-0.38134886905418863,-0.6928156314511952,-0.10341078526916167
88,PFN-BODi,michalewicz,88,-0.38134886905418863,-0.7023133582756327,-0.0996624446256809
89,PFN-BODi,michalewicz,89,-0.37261890418113114,-0.6614447894270887,-0.11945040677208994
90,PFN-BODi,michalewicz,90,-0.3694995468195962,-0.6869744954010778,-0.08939483293910774
91,PFN-BODi,michalewicz,91,-0.3600805434622974,-0.6712339047540035,-0.08694945346176927
92,PFN-BODi,michalewicz,92,-0.3600805434622974,-0.6931257754854615,-0.10112964322038469
93,PFN-BODi,michalewicz,93,-0.3679373549264009,-0.702879793444156,-0.09384691005147053
94,PFN-BODi,michalewicz,94,-0.3679373549264009,-0.697425805577252,-0.09649281845764758
95,PFN-BODi,michalewicz,95,-0.3679373549264009,-0.6821960435490068,-0.08636513374483992
96,PFN-BODi,michalewicz,96,-0.36230272843450056,-0.6875495847399009,-0.0667300300244557
97,PFN-BODi,michalewicz,97,-0.362836867768563,-0.6869185846289059,-0.08648827702519585
98,PFN-BODi,michalewicz,98,-0.3756181731787384,-0.7176043534528295,-0.08610960403554203
99,PFN-BODi,michalewicz,99,-0.3756181731787384,-0.6910258775366727,-0.07786540189799844
100,PFN-BODi,michalewicz,100,-0.39714539885105626,-0.752853455328577,-0.12543117106061977
101,PFN-BODi,michalewicz,101,-0.4144784373198487,-0.7882703966235708,-0.12524717379122396
102,PFN-BODi,michalewicz,102,-0.41500904760714225,-0.7604245159949508,-0.11233670903657232
103,PFN-BODi,michalewicz,103,-0.3979925948102351,-0.7331178864966911,-0.09902504492332874
104,PFN-BODi,michalewicz,104,-0.3868517081842288,-0.7115927656211432,-0.09963881287932914
105,PFN-BODi,michalewicz,105,-0.3862150642199149,-0.7257260628595795,-0.09129045836867992
106,PFN-BODi,michalewicz,106,-0.3862150642199149,-0.7135046732892658,-0.10626836776864063
107,PFN-BODi,michalewicz,107,-0.401775317843962,-0.7401180651298312,-0.12085503601592323
108,PFN-BODi,michalewicz,108,-0.401775317843962,-0.7046403724535333,-0.11688532743947155
109,PFN-BODi,michalewicz,109,-0.401775317843962,-0.7092870804879721,-0.12297410299516727
110,PFN-BODi,michalewicz,110,-0.39722617033101576,-0.7123375671459075,-0.11154028495295783
111,PFN-BODi,michalewicz,111,-0.3671298354784921,-0.6520434502886329,-0.10647803861777085
112,PFN-BODi,michalewicz,112,-0.3762508742354908,-0.6843023619132534,-0.11215496157851439
113,PFN-BODi,michalewicz,113,-0.3637892255293563,-0.6852824728880128,-0.10481641151770683
114,PFN-BODi,michalewicz,114,-0.3637892255293563,-0.6753421709760856,-0.0982266808164053
115,PFN-BODi,michalewicz,115,-0.35244289654592553,-0.6588256599718583,-0.08078301502243157
116,PFN-BODi,michalewicz,116,-0.36970240793632647,-0.6720376867285864,-0.1144502837307914
117,PFN-BODi,michalewicz,117,-0.36970240793632647,-0.6803467047051761,-0.10412552507972285
118,PFN-BODi,michalewicz,118,-0.3695498646917393,-0.6807368378099288,-0.10537930534846923
119,PFN-BODi,michalewicz,119,-0.36954271101597397,-0.680230679814544,-0.10443969469379637
120,PFN-BODi,michalewicz,120,-0.3836620156038313,-0.70626326914631,-0.1232975306602616
121,PFN-BODi,michalewicz,121,-0.3836620156038313,-0.6869863470831995,-0.10819315387520817
122,PFN-BODi,michalewicz,122,-0.3755272924806116,-0.6687991052501475,-0.11728431469490484
123,PFN-BODi,michalewicz,123,-0.37409341280448866,-0.6618289004914765,-0.11581629566761047
124,PFN-BODi,michalewicz,124,-0.37409341280448866,-0.714217997325328,-0.09986388889028651
125,PFN-BODi,michalewicz,125,-0.37409341280448866,-0.6639063553660073,-0.10582534796345987
126,PFN-BODi,michalewicz,126,-0.37409341280448866,-0.6698397970848635,-0.10825194013878225
127,PFN-BODi,michalewicz,127,-0.377418812457379,-0.6789829184182987,-0.10380902183407008
128,PFN-BODi,michalewicz,128,-0.3835101778475956,-0.6609816164773511,-0.12990837836451136
129,PFN-BODi,michalewicz,129,-0.38795534513614266,-0.6931634521313457,-0.12562120682585612
130,PFN-BODi,michalewicz,130,-0.3929929936280299,-0.6810565439526499,-0.1311286365470863
131,PFN-BODi,michalewicz,131,-0.39299433300310926,-0.7058634546658851,-0.14616638731710066
132,PFN-BODi,michalewicz,132,-0.39131042127155696,-0.7194210252954211,-0.12906658307469637
133,PFN-BODi,michalewicz,133,-0.39131042127155696,-0.6616459480786651,-0.14355424401953465
134,PFN-BODi,michalewicz,134,-0.39373155034107704,-0.6852947810695679,-0.13847684557179216
135,PFN-BODi,michalewicz,135,-0.39373155034107704,-0.6646846020431899,-0.13958488883655903
136,PFN-BODi,michalewicz,136,-0.39373155034107704,-0.6888400329641836,-0.14037311260635268
137,PFN-BODi,michalewicz,137,-0.4089958799732282,-0.677276145368381,-0.15820848844894156
138,PFN-BODi,michalewicz,138,-0.40547803112444003,-0.7144156995326856,-0.16566425202766213
139,PFN-BODi,michalewicz,139,-0.43574816472285793,-0.7363115174973006,-0.17596845111810508
140,PFN-BODi,michalewicz,140,-0.42346482447163697,-0.6896884825624893,-0.17195347686497506
141,PFN-BODi,michalewicz,141,-0.42346482447163697,-0.7222170097554156,-0.17180579085972528
142,PFN-BODi,michalewicz,142,-0.42346482447163697,-0.7020650669765783,-0.17854155351143475
143,PFN-BODi,michalewicz,143,-0.43248656734708746,-0.7172150469830779,-0.17566648879490193
144,PFN-BODi,michalewicz,144,-0.43248656734708746,-0.6985460763941,-0.16878237204926871
145,PFN-BODi,michalewicz,145,-0.40730233840382307,-0.6714148145330263,-0.18547935324545495
146,PFN-BODi,michalewicz,146,-0.40730233840382307,-0.6697553581228043,-0.1591029197318957
147,PFN-BODi,michalewicz,147,-0.40730233840382307,-0.6560519633792129,-0.16425519558056284
148,PFN-BODi,michalewicz,148,-0.40730233840382307,-0.6761717704236015,-0.16625911987208272
149,PFN-BODi,michalewicz,149,-0.40730233840382307,-0.6489404135729722,-0.18523225233643376
150,PFN-BODi,michalewicz,150,-0.40730233840382307,-0.6573277216184152,-0.17341890860214362
151,PFN-BODi,michalewicz,151,-0.40730233840382307,-0.6431060421202713,-0.17017115456882934
152,PFN-BODi,michalewicz,152,-0.40730233840382307,-0.6465861879836472,-0.16614827875159421
153,PFN-BODi,michalewicz,153,-0.4072967481991586,-0.663272861669296,-0.17810820943319933
154,PFN-BODi,michalewicz,154,-0.4072967481991586,-0.6785485004049062,-0.19124019184992305
155,PFN-BODi,michalewicz,155,-0.4072851768112736,-0.6742319473109307,-0.18390943339053736
156,PFN-BODi,michalewicz,156,-0.4072851768112736,-0.6606307981535392,-0.17725005528325288
157,PFN-BODi,michalewicz,157,-0.4072851768112736,-0.6666551055427491,-0.17524739369885267
158,PFN-BODi,michalewicz,158,-0.4027109867218913,-0.6661812451462734,-0.17041812601778547
159,PFN-BODi,michalewicz,159,-0.4069394341756594,-0.6491747282189267,-0.1654417284547936
160,PFN-BODi,michalewicz,160,-0.4069394341756594,-0.6734634729006149,-0.1794927150018609
161,PFN-BODi,michalewicz,161,-0.4214785667817223,-0.6928021626126311,-0.1717763487097577
162,PFN-BODi,michalewicz,162,-0.4422074505380658,-0.6778986993383728,-0.21344810736764383
163,PFN-BODi,michalewicz,163,-0.4445933768774129,-0.6815028902554718,-0.19213412479374226
164,PFN-BODi,michalewicz,164,-0.4445933768774129,-0.6728844367514958,-0.2130797065702392
165,PFN-BODi,michalewicz,165,-0.42755727018185447,-0.6748035573625496,-0.18782692750842395
166,PFN-BODi,michalewicz,166,-0.42755727018185447,-0.6713748995300108,-0.18164451216829008
167,PFN-BODi,michalewicz,167,-0.42755727018185447,-0.6962060311614678,-0.1830151790824345
168,PFN-BODi,michalewicz,168,-0.42755727018185447,-0.6757339697789099,-0.1756417309658421
169,PFN-BODi,michalewicz,169,-0.42340653953674307,-0.6841279773919804,-0.17918249068512235
170,PFN-BODi,michalewicz,170,-0.42340653953674307,-0.6856187858658478,-0.16907253381464826
171,PFN-BODi,michalewicz,171,-0.42340653953674307,-0.6633286825166621,-0.171923078309984
172,PFN-BODi,michalewicz,172,-0.39134003540748324,-0.6288430509400608,-0.17450432877022512
173,PFN-BODi,michalewicz,173,-0.39134003540748324,-0.6382808835260788,-0.16190352670104421
174,PFN-BODi,michalewicz,174,-0.39134003540748324,-0.661556906216523,-0.17165801418403423
175,PFN-BODi,michalewicz,175,-0.39134003540748324,-0.6217109428405931,-0.14767891869096986
