,task_name,x_cont,x_cat,y
9236,Levy,0.23623623,0.0,16.078981044706715
9237,Levy,0.23723723,0.0,16.08534454162218
9238,Levy,0.23823823,0.0,16.09125282469704
9239,Levy,0.23923923,0.0,16.0967000514981
9240,Levy,0.24024023,0.0,16.10168083550981
9241,Levy,0.24124123,0.0,16.10619025146074
9242,Levy,0.24224223,0.0,16.11022384019395
9243,Levy,0.24324323,0.0,16.113777613076476
9244,Levy,0.24424425,0.0,16.116848055943468
9245,Levy,0.24524525,0.0,16.119432132573227
9246,Levy,0.24624625,0.0,16.12152728768956
9247,Levy,0.24724725,0.0,16.123131449488582
9248,Levy,0.24824825,0.0,16.124243031687445
9249,Levy,0.24924925,0.0,16.124860935092922
9250,Levy,0.25025025,0.0,16.124984548688357
9251,Levy,0.25125125,0.0,16.124613750237867
9252,Levy,0.25225225,0.0,16.12374890640723
9253,Levy,0.25325325,0.0,16.122390872401283
9254,Levy,0.25425425,0.0,16.120540991118272
9255,Levy,0.25525525,0.0,16.118201091821906
9256,Levy,0.25625625,0.0,16.115373488332484
9257,Levy,0.25725725,0.0,16.112060976738864
9258,Levy,0.25825825,0.0,16.108266832633543
9259,Levy,0.25925925,0.0,16.103994807873555
9260,Levy,0.26026025,0.0,16.099249126870454
9261,Levy,0.26126125,0.0,16.09403448241297
9262,Levy,0.26226225,0.0,16.088356031026517
9263,Levy,0.26326326,0.0,16.082219387874154
9264,Levy,0.26426426,0.0,16.075630621204006
9265,Levy,0.26526526,0.0,16.068596246348623
9266,Levy,0.26626626,0.0,16.061123219282294
9267,Levy,0.26726726,0.0,16.053218929742588
9268,Levy,0.26826826,0.0,16.044891193922968
9269,Levy,0.26926926,0.0,16.03614824674372
9270,Levy,0.27027026,0.0,16.026998733708826
9271,Levy,0.27127126,0.0,16.017451702356787
9272,Levy,0.27227226,0.0,16.007516593313955
9273,Levy,0.27327326,0.0,15.997203230959107
9274,Levy,0.27427426,0.0,15.98652181370856
9275,Levy,0.27527526,0.0,15.975482903931434
9276,Levy,0.27627626,0.0,15.964097417504995
9277,Levy,0.27727726,0.0,15.952376613020437
9278,Levy,0.27827826,0.0,15.940332080649778
9279,Levy,0.27927926,0.0,15.927975730684858
9280,Levy,0.28028026,0.0,15.9153197817598
9281,Levy,0.28128126,0.0,15.90237674876855
9282,Levy,0.2822823,0.0,15.889158794541746
9283,Levy,0.2832833,0.0,15.875680572891497
9284,Levy,0.2842843,0.0,15.861953816835841
9285,Levy,0.2852853,0.0,15.847993407133044
9286,Levy,0.2862863,0.0,15.833811819296823
9287,Levy,0.2872873,0.0,15.819424427154726
9288,Levy,0.2882883,0.0,15.804844087787014
9289,Levy,0.2892893,0.0,15.790086607295631
9290,Levy,0.2902903,0.0,15.775165173484819
9291,Levy,0.2912913,0.0,15.760095962226616
9292,Levy,0.2922923,0.0,15.744892439898859
9293,Levy,0.2932933,0.0,15.729571088177162
9294,Levy,0.2942943,0.0,15.71414559876095
9295,Levy,0.2952953,0.0,15.698632693953602
9296,Levy,0.2962963,0.0,15.68304623663313
9297,Levy,0.2972973,0.0,15.667403123603314
9298,Levy,0.2982983,0.0,15.651717334100818
9299,Levy,0.2992993,0.0,15.636005872612415
9300,Levy,0.3003003,0.0,15.62028277945336
9301,Levy,0.3013013,0.0,15.604565099550186
9302,Levy,0.3023023,0.0,15.588866878775137
9303,Levy,0.3033033,0.0,15.573205135091357
9304,Levy,0.3043043,0.0,15.557593864384513
9305,Levy,0.3053053,0.0,15.542049990357826
9306,Levy,0.3063063,0.0,15.526587403564491
9307,Levy,0.3073073,0.0,15.51122286652402
9308,Levy,0.3083083,0.0,15.495970109527766
9309,Levy,0.3093093,0.0,15.480845667625147
9310,Levy,0.3103103,0.0,15.465863056550043
9311,Levy,0.3113113,0.0,15.451038518494908
9312,Levy,0.3123123,0.0,15.436385301188981
9313,Levy,0.3133133,0.0,15.421919289738963
9314,Levy,0.3143143,0.0,15.407653411482091
9315,Levy,0.3153153,0.0,15.393603131622598
9316,Levy,0.3163163,0.0,15.379781005985333
9317,Levy,0.3173173,0.0,15.366202018715823
9318,Levy,0.3183183,0.0,15.352878304475265
9319,Levy,0.3193193,0.0,15.339824307096569
9320,Levy,0.3203203,0.0,15.327051692091477
9321,Levy,0.3213213,0.0,15.314574305862994
9322,Levy,0.3223223,0.0,15.30240329864284
9323,Levy,0.3233233,0.0,15.290551864649338
9324,Levy,0.3243243,0.0,15.279030594741242
9325,Levy,0.3253253,0.0,15.267851978776445
9326,Levy,0.3263263,0.0,15.257026006359819
9327,Levy,0.3273273,0.0,15.246564413598415
9328,Levy,0.3283283,0.0,15.23647654933992
9329,Levy,0.3293293,0.0,15.22677334953081
9330,Levy,0.3303303,0.0,15.217463485292118
9331,Levy,0.3313313,0.0,15.20855704916419
9332,Levy,0.3323323,0.0,15.200062000251982
9333,Levy,0.33333334,0.0,15.191987173272159
9334,Levy,0.33433434,0.0,15.184340730398187
9335,Levy,0.33533534,0.0,15.177130035492047
9336,Levy,0.33633634,0.0,15.170362218882929
9337,Levy,0.33733734,0.0,15.164043972957753
9338,Levy,0.33833835,0.0,15.158181545543385
9339,Levy,0.33933935,0.0,15.152780733728434
9340,Levy,0.34034035,0.0,15.147846878130776
9341,Levy,0.34134135,0.0,15.143384857616466
9342,Levy,0.34234235,0.0,15.139399084475231
9343,Levy,0.34334335,0.0,15.135893500057382
9344,Levy,0.34434435,0.0,15.132871570876368
9345,Levy,0.34534535,0.0,15.130336285180913
9346,Levy,0.34634635,0.0,15.128290150000067
9347,Levy,0.34734735,0.0,15.126735188664117
9348,Levy,0.34834835,0.0,15.12567293880381
9349,Levy,0.34934935,0.0,15.125104450829863
9350,Levy,0.35035035,0.0,15.125030286894248
9351,Levy,0.35135135,0.0,15.12545052033432
9352,Levy,0.35235235,0.0,15.126364735600289
9353,Levy,0.35335335,0.0,15.127772028666136
9354,Levy,0.35435435,0.0,15.129671007923571
9355,Levy,0.35535535,0.0,15.132059795558122
9356,Levy,0.35635635,0.0,15.134936029406031
9357,Levy,0.35735735,0.0,15.138296865290082
9358,Levy,0.35835835,0.0,15.142138979832083
9359,Levy,0.35935935,0.0,15.146458573739203
9360,Levy,0.36036035,0.0,15.151251375560921
9361,Levy,0.36136135,0.0,15.15651264591287
9362,Levy,0.36236235,0.0,15.162237182163395
9363,Levy,0.36336336,0.0,15.168419323578206
9364,Levy,0.36436436,0.0,15.175052956918018
9365,Levy,0.36536536,0.0,15.182131522483656
9366,Levy,0.36636636,0.0,15.189648020602645
9367,Levy,0.36736736,0.0,15.197595018550869
9368,Levy,0.36836836,0.0,15.20596465790245
9369,Levy,0.36936936,0.0,15.2147486623006
9370,Levy,0.37037036,0.0,15.223938345641722
9371,Levy,0.37137136,0.0,15.23352462066471
9372,Levy,0.37237236,0.0,15.243498007936934
9373,Levy,0.37337336,0.0,15.25384864522801
9374,Levy,0.37437436,0.0,15.264566297262125
9375,Levy,0.37537536,0.0,15.275640365839223
9376,Levy,0.37637636,0.0,15.287059900315102
9377,Levy,0.37737736,0.0,15.29881360842999
9378,Levy,0.37837836,0.0,15.310889867474966
9379,Levy,0.37937936,0.0,15.323276735785115
9380,Levy,0.38038036,0.0,15.335961964548108
9381,Levy,0.38138136,0.0,15.3489330099165
9382,Levy,0.38238236,0.0,15.36217704541176
9383,Levy,0.38338336,0.0,15.375680974607803
9384,Levy,0.3843844,0.0,15.389431774419183
9385,Levy,0.3853854,0.0,15.40341519233921
9386,Levy,0.3863864,0.0,15.417617725426673
9387,Levy,0.3873874,0.0,15.432025329440686
9388,Levy,0.3883884,0.0,15.446623757355022
9389,Levy,0.3893894,0.0,15.461398573446356
9390,Levy,0.3903904,0.0,15.47633516756909
9391,Levy,0.3913914,0.0,15.491418769602674
9392,Levy,0.3923924,0.0,15.506634464057093
9393,Levy,0.3933934,0.0,15.521967204822136
9394,Levy,0.3943944,0.0,15.537401830045798
9395,Levy,0.3953954,0.0,15.552923077127154
9396,Levy,0.3963964,0.0,15.568515597808855
9397,Levy,0.3973974,0.0,15.584163973354316
9398,Levy,0.3983984,0.0,15.599852729794616
9399,Levy,0.3993994,0.0,15.615566353229994
9400,Levy,0.4004004,0.0,15.631289305170847
9401,Levy,0.4014014,0.0,15.647006412047162
9402,Levy,0.4024024,0.0,15.66270100986232
9403,Levy,0.4034034,0.0,15.678358328634305
9404,Levy,0.4044044,0.0,15.693963628143445
9405,Levy,0.4054054,0.0,15.709500729399899
9406,Levy,0.4064064,0.0,15.724953533842024
9407,Levy,0.4074074,0.0,15.740307503475302
9408,Levy,0.4084084,0.0,15.755548179211607
9409,Levy,0.4094094,0.0,15.770659755624784
9410,Levy,0.4104104,0.0,15.785626579539299
9411,Levy,0.4114114,0.0,15.800434574679338
9412,Levy,0.4124124,0.0,15.815069791572652
9413,Levy,0.4134134,0.0,15.829517048116102
9414,Levy,0.4144144,0.0,15.843761383873698
9415,Levy,0.4154154,0.0,15.857789406723413
9416,Levy,0.4164164,0.0,15.87158789724018
9417,Levy,0.4174174,0.0,15.88514253655338
9418,Levy,0.4184184,0.0,15.89843929337325
9419,Levy,0.4194194,0.0,15.911465671355547
9420,Levy,0.4204204,0.0,15.924209390017397
9421,Levy,0.4214214,0.0,15.936657219989286
9422,Levy,0.4224224,0.0,15.948796280851889
9423,Levy,0.4234234,0.0,15.960615169507536
9424,Levy,0.4244244,0.0,15.972102738473286
9425,Levy,0.4254254,0.0,15.983247056932882
9426,Levy,0.4264264,0.0,15.994036598875441
9427,Levy,0.4274274,0.0,16.004461234643045
9428,Levy,0.4284284,0.0,16.014511125906612
9429,Levy,0.4294294,0.0,16.024175828935398
9430,Levy,0.4304304,0.0,16.033445354262426
9431,Levy,0.4314314,0.0,16.042311005739666
9432,Levy,0.4324324,0.0,16.05076440965839
9433,Levy,0.4334334,0.0,16.058796774406524
9434,Levy,0.4344344,0.0,16.066399804915807
9435,Levy,0.4354354,0.0,16.073566375965704
9436,Levy,0.43643644,0.0,16.08029002038284
9437,Levy,0.43743744,0.0,16.086562808822215
9438,Levy,0.43843845,0.0,16.092379466583925
9439,Levy,0.43943945,0.0,16.097733688006407
9440,Levy,0.44044045,0.0,16.102620688368848
9441,Levy,0.44144145,0.0,16.107035169822968
9442,Levy,0.44244245,0.0,16.110973187432684
9443,Levy,0.44344345,0.0,16.114430472113018
9444,Levy,0.44444445,0.0,16.11740393431263
9445,Levy,0.44544545,0.0,16.119890350591692
9446,Levy,0.44644645,0.0,16.12188749900106
9447,Levy,0.44744745,0.0,16.123393214492957
9448,Levy,0.44844845,0.0,16.124406151506992
9449,Levy,0.44944945,0.0,16.124925211948998
9450,Levy,0.45045045,0.0,16.124949931968285
9451,Levy,0.45145145,0.0,16.124480284766626
9452,Levy,0.45245245,0.0,16.123516690037306
9453,Levy,0.45345345,0.0,16.12206019238403
9454,Levy,0.45445445,0.0,16.120112093384382
9455,Levy,0.45545545,0.0,16.11767450491318
9456,Levy,0.45645645,0.0,16.11474960528531
9457,Levy,0.45745745,0.0,16.111340565295404
9458,Levy,0.45845845,0.0,16.107450431381636
9459,Levy,0.45945945,0.0,16.103083420719738
9460,Levy,0.46046045,0.0,16.098243435824212
9461,Levy,0.46146145,0.0,16.092935723575312
9462,Levy,0.46246246,0.0,16.087165027131608
9463,Levy,0.46346346,0.0,16.0809376023294
9464,Levy,0.46446446,0.0,16.074259014214785
9465,Levy,0.46546546,0.0,16.06713650284178
9466,Levy,0.46646646,0.0,16.059576433137362
9467,Levy,0.46746746,0.0,16.05158700074289
9468,Levy,0.46846846,0.0,16.043175345296504
9469,Levy,0.46946946,0.0,16.034350585617737
9470,Levy,0.47047046,0.0,16.025120607822593
9471,Levy,0.47147146,0.0,16.015495417848953
9472,Levy,0.47247246,0.0,16.005483617105526
9473,Levy,0.47347346,0.0,15.995096059080634
9474,Levy,0.47447446,0.0,15.984342026461924
9475,Levy,0.47547546,0.0,15.973233177368702
9476,Levy,0.47647646,0.0,15.961779439059708
9477,Levy,0.47747746,0.0,15.949993228183878
9478,Levy,0.47847846,0.0,15.937885077314297
9479,Levy,0.47947946,0.0,15.925468112528632
9480,Levy,0.48048046,0.0,15.912753430063873
9481,Levy,0.48148146,0.0,15.89975481352012
9482,Levy,0.48248246,0.0,15.886483878918856
9483,Levy,0.48348346,0.0,15.872955012876186
9484,Levy,0.48448446,0.0,15.859180305263216
9485,Levy,0.48548546,0.0,15.845174688821036
9486,Levy,0.48648646,0.0,15.830950679461694
9487,Levy,0.4874875,0.0,15.816523005114634
9488,Levy,0.4884885,0.0,15.801906633897385
9489,Levy,0.4894895,0.0,15.787114627513969
9490,Levy,0.4904905,0.0,15.772163021528097
9491,Levy,0.4914915,0.0,15.757065177221389
9492,Levy,0.4924925,0.0,15.741837461707135
9493,Levy,0.4934935,0.0,15.726493483008149
9494,Levy,0.4944945,0.0,15.711049875064523
9495,Levy,0.4954955,0.0,15.695520438828149
9496,Levy,0.4964965,0.0,15.679922009287989
9497,Levy,0.4974975,0.0,15.664268525749966
9498,Levy,0.4984985,0.0,15.64857695767894
9499,Levy,0.4994995,0.0,15.632861327612709
9500,Levy,0.5005005,0.0,15.617138672387291
9501,Levy,0.5015015,0.0,15.60142304232106
9502,Levy,0.5025025,0.0,15.585731474250034
9503,Levy,0.5035035,0.0,15.570077990712011
9504,Levy,0.5045045,0.0,15.554479561171851
9505,Levy,0.5055055,0.0,15.538950124935477
9506,Levy,0.5065065,0.0,15.523506516991851
9507,Levy,0.5075075,0.0,15.508162538292865
9508,Levy,0.5085085,0.0,15.492934822778611
9509,Levy,0.5095095,0.0,15.477836978471903
9510,Levy,0.5105105,0.0,15.462885372486031
9511,Levy,0.5115115,0.0,15.448093366102615
9512,Levy,0.5125125,0.0,15.433476994885366
9513,Levy,0.51351357,0.0,15.419048638015626
9514,Levy,0.51451457,0.0,15.404825311178964
9515,Levy,0.51551557,0.0,15.390819032955115
9516,Levy,0.51651657,0.0,15.377044336699827
9517,Levy,0.51751757,0.0,15.36351548265746
9518,Levy,0.51851857,0.0,15.35024518647988
9519,Levy,0.51951957,0.0,15.337245957395039
9520,Levy,0.52052057,0.0,15.324531288787036
9521,Levy,0.52152157,0.0,15.312114338449467
9522,Levy,0.52252257,0.0,15.300006771816122
9523,Levy,0.52352357,0.0,15.288220007319236
9524,Levy,0.52452457,0.0,15.276766285147104
9525,Levy,0.52552557,0.0,15.26565745272146
9526,Levy,0.5265266,0.0,15.254903940919366
9527,Levy,0.5275276,0.0,15.24451589694184
9528,Levy,0.5285286,0.0,15.234504114360384
9529,Levy,0.5295296,0.0,15.224878943010422
9530,Levy,0.5305306,0.0,15.215649414382263
9531,Levy,0.5315316,0.0,15.206824244098364
9532,Levy,0.5325326,0.0,15.198412608552063
9533,Levy,0.5335336,0.0,15.190423196443076
9534,Levy,0.5345346,0.0,15.182863497158218
9535,Levy,0.5355356,0.0,15.175740657016023
9536,Levy,0.5365366,0.0,15.169062090225145
9537,Levy,0.5375376,0.0,15.16283468704967
9538,Levy,0.5385386,0.0,15.157064276424688
9539,Levy,0.5395396,0.0,15.151756322437787
9540,Levy,0.5405406,0.0,15.146916359952687
9541,Levy,0.5415416,0.0,15.142549371917024
9542,Levy,0.5425426,0.0,15.138659434704598
9543,Levy,0.5435436,0.0,15.135250243827857
9544,Levy,0.5445446,0.0,15.13232536734297
9545,Levy,0.5455456,0.0,15.129887802139962
9546,Levy,0.5465466,0.0,15.127939807615972
9547,Levy,0.5475476,0.0,15.126483252311358
9548,Levy,0.5485486,0.0,15.125519681091866
9549,Levy,0.5495496,0.0,15.125050057432679
9550,Levy,0.5505506,0.0,15.125074788051
9551,Levy,0.5515516,0.0,15.125593884988183
9552,Levy,0.5525526,0.0,15.126606845507393
9553,Levy,0.5535536,0.0,15.128112584444011
9554,Levy,0.5545546,0.0,15.13010964940831
9555,Levy,0.5555556,0.0,15.132596195752358
9556,Levy,0.5565566,0.0,15.135569681081053
9557,Levy,0.5575576,0.0,15.139026988737884
9558,Levy,0.5585586,0.0,15.14296483017703
9559,Levy,0.5595596,0.0,15.147379533210644
9560,Levy,0.5605606,0.0,15.152266555960594
9561,Levy,0.5615616,0.0,15.157620799528273
9562,Levy,0.5625626,0.0,15.163437191177785
9563,Levy,0.5635636,0.0,15.169710289209736
9564,Levy,0.5645646,0.0,15.176433624034294
9565,Levy,0.5655656,0.0,15.183600195084194
9566,Levy,0.5665666,0.0,15.191203225593476
9567,Levy,0.5675676,0.0,15.199235590341608
9568,Levy,0.5685686,0.0,15.207688994260335
9569,Levy,0.5695696,0.0,15.216554645737572
9570,Levy,0.5705706,0.0,15.225824171064602
9571,Levy,0.5715716,0.0,15.235488874093388
9572,Levy,0.5725726,0.0,15.245538765356955
9573,Levy,0.5735736,0.0,15.255963401124559
9574,Levy,0.5745746,0.0,15.266752943067118
9575,Levy,0.5755756,0.0,15.277897261526714
9576,Levy,0.5765766,0.0,15.289384830492464
9577,Levy,0.5775776,0.0,15.301203719148111
9578,Levy,0.5785786,0.0,15.313342780010714
9579,Levy,0.5795796,0.0,15.325790609982603
9580,Levy,0.5805806,0.0,15.338534328644453
9581,Levy,0.5815816,0.0,15.35156070662675
9582,Levy,0.5825826,0.0,15.36485746344662
9583,Levy,0.5835836,0.0,15.37841210275982
9584,Levy,0.5845846,0.0,15.392210593276587
9585,Levy,0.5855856,0.0,15.406238616126302
9586,Levy,0.5865866,0.0,15.420482951883898
9587,Levy,0.5875876,0.0,15.434930208427348
9588,Levy,0.5885886,0.0,15.449565425320662
9589,Levy,0.5895896,0.0,15.464373420460701
9590,Levy,0.5905906,0.0,15.479340244375216
9591,Levy,0.5915916,0.0,15.494451820788393
9592,Levy,0.5925926,0.0,15.509692496524698
9593,Levy,0.5935936,0.0,15.525046466157976
9594,Levy,0.5945946,0.0,15.5404992706001
9595,Levy,0.5955956,0.0,15.556036371856555
9596,Levy,0.5965966,0.0,15.571641671365695
9597,Levy,0.5975976,0.0,15.58729899013768
9598,Levy,0.5985986,0.0,15.602993587952838
9599,Levy,0.5995996,0.0,15.618710694829153
9600,Levy,0.6006006,0.0,15.634434021210367
9601,Levy,0.6016016,0.0,15.650147270205384
9602,Levy,0.6026026,0.0,15.665835653389776
9603,Levy,0.6036036,0.0,15.681484402191145
9604,Levy,0.6046046,0.0,15.697077293468237
9605,Levy,0.6056056,0.0,15.712598169954202
9606,Levy,0.6066066,0.0,15.728032428708408
9607,Levy,0.6076076,0.0,15.743365535942907
9608,Levy,0.6086086,0.0,15.758581591291549
9609,Levy,0.6096096,0.0,15.773664832430908
9610,Levy,0.6106106,0.0,15.788601072661638
9611,Levy,0.6116116,0.0,15.803376242644978
9612,Levy,0.6126126,0.0,15.817975016049473
9613,Levy,0.6136136,0.0,15.832382274573327
9614,Levy,0.6146146,0.0,15.846584471938478
9615,Levy,0.6156156,0.0,15.860568225580817
9616,Levy,0.6166166,0.0,15.874319025392195
9617,Levy,0.6176176,0.0,15.887822635993741
9618,Levy,0.6186186,0.0,15.901066365588674
9619,Levy,0.6196196,0.0,15.914037729860487
9620,Levy,0.6206206,0.0,15.926723264214885
9621,Levy,0.6216216,0.0,15.93910984114517
9622,Levy,0.6226226,0.0,15.951185823893203
9623,Levy,0.6236236,0.0,15.962939823668815
9624,Levy,0.6246246,0.0,15.974359634160777
9625,Levy,0.6256256,0.0,15.985433443177065
9626,Levy,0.6266266,0.0,15.996150852883702
9627,Levy,0.6276276,0.0,16.006501749983947
9628,Levy,0.6286286,0.0,16.01647537933529
9629,Levy,0.6296296,0.0,16.026061430718133
9630,Levy,0.6306306,0.0,16.035250909530532
9631,Levy,0.6316316,0.0,16.044035137780753
9632,Levy,0.6326326,0.0,16.052404981449133
9633,Levy,0.6336336,0.0,16.06035179521187
9634,Levy,0.6346346,0.0,16.067868129832874
9635,Levy,0.6356356,0.0,16.074946879756155
9636,Levy,0.6366366,0.0,16.081580676421794
9637,Levy,0.6376376,0.0,16.087762676016297
9638,Levy,0.6386386,0.0,16.0934870923832
9639,Levy,0.6396396,0.0,16.098748504685112
9640,Levy,0.6406406,0.0,16.103541426260797
9641,Levy,0.6416416,0.0,16.10786092295385
9642,Levy,0.6426426,0.0,16.111702963121
9643,Levy,0.6436436,0.0,16.11506389630423
9644,Levy,0.6446446,0.0,16.117940204441876
9645,Levy,0.6456456,0.0,16.120328941004793
9646,Levy,0.6466466,0.0,16.12222789257143
9647,Levy,0.6476476,0.0,16.123635236748136
9648,Levy,0.6486486,0.0,16.124549479665678
9649,Levy,0.6496496,0.0,16.124969708983585
9650,Levy,0.6506506,0.0,16.124895564478802
9651,Levy,0.6516516,0.0,16.124327080619732
9652,Levy,0.6526526,0.0,16.123264811335883
9653,Levy,0.6536536,0.0,16.121709892892376
9654,Levy,0.6546546,0.0,16.11966382395694
9655,Levy,0.6556556,0.0,16.11712849531536
9656,Levy,0.6566566,0.0,16.11410649994262
9657,Levy,0.6576576,0.0,16.110601004754027
9658,Levy,0.6586586,0.0,16.10661534362597
9659,Levy,0.6596596,0.0,16.102153233783163
9660,Levy,0.6606606,0.0,16.097219266271566
9661,Levy,0.6616616,0.0,16.091818588612682
9662,Levy,0.6626626,0.0,16.0859563172092
9663,Levy,0.6636636,0.0,16.07963793698475
9664,Levy,0.6646646,0.0,16.07286996450795
9665,Levy,0.6656656,0.0,16.065659446564734
9666,Levy,0.6666666,0.0,16.05801320123406
9667,Levy,0.6676677,0.0,16.049937999748018
9668,Levy,0.6686687,0.0,16.04144295083581
9669,Levy,0.6696697,0.0,16.032536514707882
9670,Levy,0.6706707,0.0,16.02322665046919
9671,Levy,0.6716717,0.0,16.01352345066008
9672,Levy,0.6726727,0.0,16.003435586401586
9673,Levy,0.6736737,0.0,15.992973993640181
9674,Levy,0.6746747,0.0,15.982148021223555
9675,Levy,0.6756757,0.0,15.970969405258758
9676,Levy,0.6766767,0.0,15.959448135350662
9677,Levy,0.6776777,0.0,15.94759670135716
9678,Levy,0.6786787,0.0,15.935425694137006
9679,Levy,0.6796797,0.0,15.922948307908525
9680,Levy,0.6806807,0.0,15.910175692903431
9681,Levy,0.6816817,0.0,15.897121695524735
9682,Levy,0.6826827,0.0,15.883797981284179
9683,Levy,0.6836837,0.0,15.87021899401467
9684,Levy,0.6846847,0.0,15.856396868377404
9685,Levy,0.6856857,0.0,15.842346588517909
9686,Levy,0.6866867,0.0,15.828080710261037
9687,Levy,0.6876877,0.0,15.813614698811017
9688,Levy,0.6886887,0.0,15.798961481505092
9689,Levy,0.6896897,0.0,15.784136943449957
9690,Levy,0.6906907,0.0,15.769154332374853
9691,Levy,0.6916917,0.0,15.754029890472234
9692,Levy,0.6926927,0.0,15.73877713347598
9693,Levy,0.6936937,0.0,15.723412596435509
9694,Levy,0.6946947,0.0,15.707950009642174
9695,Levy,0.6956957,0.0,15.692406135615487
9696,Levy,0.6966967,0.0,15.676794864908643
9697,Levy,0.6976977,0.0,15.661133121224863
9698,Levy,0.6986987,0.0,15.645434900449814
9699,Levy,0.6996997,0.0,15.62971722054664
9700,Levy,0.7007007,0.0,15.613994127387585
9701,Levy,0.7017017,0.0,15.598282665899182
9702,Levy,0.7027027,0.0,15.582596876396686
9703,Levy,0.7037037,0.0,15.56695376336687
9704,Levy,0.7047047,0.0,15.551367306046398
9705,Levy,0.7057057,0.0,15.535854401239051
9706,Levy,0.7067067,0.0,15.520428911822838
9707,Levy,0.7077077,0.0,15.505107560101141
9708,Levy,0.7087087,0.0,15.489904037773384
9709,Levy,0.7097097,0.0,15.474834826515183
9710,Levy,0.7107107,0.0,15.459913392704369
9711,Levy,0.7117117,0.0,15.445155912212986
9712,Levy,0.7127127,0.0,15.430575572845274
9713,Levy,0.7137137,0.0,15.416188180703177
9714,Levy,0.7147147,0.0,15.402006592866956
9715,Levy,0.7157157,0.0,15.388046183164159
9716,Levy,0.7167167,0.0,15.374319427108503
9717,Levy,0.7177177,0.0,15.360841205458254
9718,Levy,0.71871877,0.0,15.347622939636155
9719,Levy,0.71971977,0.0,15.334679608422693
9720,Levy,0.72072077,0.0,15.322023971394279
9721,Levy,0.72172177,0.0,15.309667919350224
9722,Levy,0.72272277,0.0,15.297623103911246
9723,Levy,0.72372377,0.0,15.28590203205833
9724,Levy,0.72472477,0.0,15.27451682897217
9725,Levy,0.72572577,0.0,15.26347818629144
9726,Levy,0.7267268,0.0,15.252796518972636
9727,Levy,0.7277278,0.0,15.24248292432827
9728,Levy,0.7287288,0.0,15.232548065591972
9729,Levy,0.7297298,0.0,15.223001266291176
9730,Levy,0.7307308,0.0,15.21385154013969
9731,Levy,0.7317318,0.0,15.205108399420437
9732,Levy,0.7327328,0.0,15.19678087691823
9733,Levy,0.7337338,0.0,15.188876780717704
9734,Levy,0.7347348,0.0,15.181403580854154
9735,Levy,0.7357358,0.0,15.174369054266617
9736,Levy,0.7367368,0.0,15.167780460553892
9737,Levy,0.7377378,0.0,15.161643968973484
9738,Levy,0.7387388,0.0,15.155965387839736
9739,Levy,0.7397398,0.0,15.150750635855637
9740,Levy,0.7407408,0.0,15.146005084716881
9741,Levy,0.7417418,0.0,15.141733167366459
9742,Levy,0.7427428,0.0,15.13793893861405
9743,Levy,0.7437438,0.0,15.134626365398512
9744,Levy,0.7447448,0.0,15.131798846628218
9745,Levy,0.7457458,0.0,15.129459008881728
9746,Levy,0.7467468,0.0,15.127609089389448
9747,Levy,0.7477478,0.0,15.126251040640033
9748,Levy,0.7487488,0.0,15.125386235044566
9749,Levy,0.7497498,0.0,15.125015451311643
9750,Levy,0.7507508,0.0,15.12513907373941
9751,Levy,0.7517518,0.0,15.125757009512844
9752,Levy,0.7527528,0.0,15.126868582858723
9753,Levy,0.7537538,0.0,15.12847271231044
9754,Levy,0.7547548,0.0,15.130567923161138
9755,Levy,0.7557558,0.0,15.1331520787588
9756,Levy,0.7567568,0.0,15.136222465824552
9757,Levy,0.7577578,0.0,15.139776159806049
9758,Levy,0.7587588,0.0,15.14380985029494
9759,Levy,0.7597598,0.0,15.148319390565854
9760,Levy,0.7607608,0.0,15.153300072709841
9761,Levy,0.7617618,0.0,15.158747175302958
9762,Levy,0.7627628,0.0,15.164655604546851
9763,Levy,0.7637638,0.0,15.171019269169868
9764,Levy,0.7647648,0.0,15.177831541027947
9765,Levy,0.7657658,0.0,15.18508597643409
9766,Levy,0.7667668,0.0,15.192775778692772
9767,Levy,0.7677678,0.0,15.200893008241103
9768,Levy,0.7687688,0.0,15.209429221438674
9769,Levy,0.7697698,0.0,15.218376354159375
9770,Levy,0.7707708,0.0,15.227726014212752
9771,Levy,0.7717718,0.0,15.237468539206647
9772,Levy,0.7727728,0.0,15.247593803431768
9773,Levy,0.7737738,0.0,15.258092249753224
9774,Levy,0.7747748,0.0,15.268954023100083
9775,Levy,0.7757758,0.0,15.280167890937241
9776,Levy,0.7767768,0.0,15.291722205494258
9777,Levy,0.7777778,0.0,15.303606067650513
9778,Levy,0.7787788,0.0,15.315808315185654
9779,Levy,0.7797798,0.0,15.328316322919568
9780,Levy,0.7807808,0.0,15.341117105080192
9781,Levy,0.7817818,0.0,15.354198592790445
9782,Levy,0.7827828,0.0,15.36754849306736
9783,Levy,0.7837838,0.0,15.381152987590504
9784,Levy,0.7847848,0.0,15.394997957788984
9785,Levy,0.7857858,0.0,15.409070355743168
9786,Levy,0.7867868,0.0,15.423356951962743
9787,Levy,0.7877878,0.0,15.437842953345774
9788,Levy,0.7887888,0.0,15.452513331625976
9789,Levy,0.7897898,0.0,15.467354266026028
9790,Levy,0.7907908,0.0,15.482351799602334
9791,Levy,0.7917918,0.0,15.497490398233913
9792,Levy,0.7927928,0.0,15.512754361437636
9793,Levy,0.7937938,0.0,15.528129313976152
9794,Levy,0.7947948,0.0,15.543600792001948
